match_id,match_type,ball_type,status,start_datetime,city_id,city_name,ground_id,ground_name,tournament_id,tournament_name,tournament_category,tournament_round_id,tournament_round_name,team_a_id,team_a_name,team_a_summary,team_b_id,team_b_name,team_b_summary,toss_details,win_by,winning_team,match_result,is_dl,is_super_over,fetched_at
12327901,Box Cricket,TENNIS,past,2024-08-11T10:26:06.000Z,3003,Pune,600182,kaveri nagar football turf,1075086,Mansoon Box Open League,,2111367,Quarter Final,7570449,SK Challengers,60/3,7571767,Sambhav Warriors,63/2,Toss: SK Challengers opt to bat,4 wickets,Sambhav Warriors,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12361958,Box Cricket,TENNIS,past,2024-08-15T02:20:12.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667754,Ball Tamperers,49/4,4667770,Ball Burners,50/3,Toss: Ball Tamperers opt to bat,2 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12362383,Box Cricket,TENNIS,past,2024-08-15T02:43:45.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667754,Ball Tamperers,99/5,4667770,Ball Burners,90/3,Toss: Ball Burners opt to field,9 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12362866,Box Cricket,TENNIS,past,2024-08-15T03:14:09.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667770,Ball Burners,69/5,4667754,Ball Tamperers,70/3,Toss: Ball Burners opt to bat,2 wickets,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12363240,Box Cricket,TENNIS,past,2024-08-15T03:39:33.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667754,Ball Tamperers,64/6,4667770,Ball Burners,66/3,Toss: Ball Burners opt to field,3 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12363559,Box Cricket,TENNIS,past,2024-08-15T04:02:26.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667754,Ball Tamperers,81/5,4667770,Ball Burners,48/5,Toss: Ball Burners opt to field,33 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12364057,Box Cricket,TENNIS,past,2024-08-15T04:33:49.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667754,Ball Tamperers,61/6,4667770,Ball Burners,62/0,Toss: Ball Tamperers opt to bat,5 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12364509,Box Cricket,TENNIS,past,2024-08-15T04:53:00.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667754,Ball Tamperers,70/5,4667770,Ball Burners,48/6,Toss: Ball Tamperers opt to bat,22 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12364900,Box Cricket,TENNIS,past,2024-08-15T05:16:13.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1103322,Independence Day Cricket,,2117180,League Matches,4667770,Ball Burners,113/2,4667754,Ball Tamperers,86/3,Toss: Ball Burners opt to bat,27 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12411695,Limited Overs,OTHER,past,2024-08-25T02:47:36.000Z,2811,Dombivli,741441,New ground Palava,1106370,LSG CRICKET CLUB WIND BALL TOURNAMENT ,,2123884,Super Four,7609059,LSG SUPERGAINTS,57/5,7609048,LSG TITANS,60/2,Toss: LSG TITANS opt to field,8 wickets,LSG TITANS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12411698,Limited Overs,OTHER,past,2024-08-25T04:38:07.000Z,2811,Dombivli,741441,New ground Palava,1106370,LSG CRICKET CLUB WIND BALL TOURNAMENT ,,2123884,Super Four,7609059,LSG SUPERGAINTS,65/3,7609054,LSG WARRIORS,32/4,Toss: LSG WARRIORS opt to field,33 runs,LSG SUPERGAINTS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12411700,Limited Overs,OTHER,past,2024-08-25T06:45:14.000Z,2811,Dombivli,741441,New ground Palava,1106370,LSG CRICKET CLUB WIND BALL TOURNAMENT ,,2123884,Super Four,7609059,LSG SUPERGAINTS,84/2,7609052,LSG INDIANS,73/2,Toss: LSG SUPERGAINTS opt to bat,11 runs,LSG SUPERGAINTS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12483176,Box Cricket,TENNIS,past,2024-08-25T04:50:32.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1111428,25 August Sunday Cricket,,2133746,League Matches,4667770,Ball Burners,121/5 & 0/2,4667754,Ball Tamperers,121/6 & 11/0,Toss: Ball Burners opt to bat,Match Tied (Team Akash won the super over),Ball Tamperers,Resulted,0,1,2026-08-31T09:04:12.585351+00:00
12484264,Box Cricket,TENNIS,past,2024-08-25T05:29:18.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1111428,25 August Sunday Cricket,,2133746,League Matches,4667754,Ball Tamperers,96/8,4667770,Ball Burners,89/9,Toss: Ball Burners opt to field,7 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12485174,Box Cricket,TENNIS,past,2024-08-25T06:00:26.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1111428,25 August Sunday Cricket,,2133746,League Matches,4667770,Ball Burners,61/8,4667754,Ball Tamperers,65/8,Toss: Ball Burners opt to bat,1 wicket,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12485971,Box Cricket,TENNIS,past,2024-08-25T06:36:48.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1111428,25 August Sunday Cricket,,2133746,League Matches,4667770,Ball Burners,134/7,4667754,Ball Tamperers,90/7,Toss: Ball Burners opt to bat,44 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12486823,Box Cricket,TENNIS,past,2024-08-25T07:19:27.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1111428,25 August Sunday Cricket,,2133746,League Matches,4667770,Ball Burners,120/3,4667754,Ball Tamperers,91/8,Toss: Ball Burners opt to bat,29 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12488165,Limited Overs,OTHER,past,2024-08-25T08:30:31.000Z,2811,Dombivli,741441,New ground Palava,1106370,LSG CRICKET CLUB WIND BALL TOURNAMENT ,,2123879,Eliminator,7609054,LSG WARRIORS,65/5,7609059,LSG SUPERGAINTS,37/5,Toss: LSG WARRIORS opt to bat,28 runs,LSG WARRIORS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12545142,Limited Overs,TENNIS,past,2024-08-31T11:39:14.000Z,3003,Pune,6853,Infinity Cricket Ground,1114248,Aai Baba Cricket Board-BCT-Season-2,,2141822,League Matches,6267777,Pavana Super Kings,50/2,7665970,Seven Strikers,26/1,Toss: Seven Strikers opt to field,24 runs,Pavana Super Kings,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12555375,Box Cricket,TENNIS,past,2024-09-01T03:05:52.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667754,Ball Tamperers,91/6,4667770,Ball Burners,73/6,Toss: Ball Tamperers opt to bat,18 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12556179,Box Cricket,TENNIS,past,2024-09-01T03:35:39.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667770,Ball Burners,83/8,4667754,Ball Tamperers,82/8,Toss: Ball Burners opt to bat,1 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12556941,Box Cricket,TENNIS,past,2024-09-01T04:02:54.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667754,Ball Tamperers,104/8,4667770,Ball Burners,98/6,Toss: Ball Tamperers opt to bat,6 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12557793,Box Cricket,TENNIS,past,2024-09-01T04:34:55.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667770,Ball Burners,45/9,4667754,Ball Tamperers,47/7,Toss: Ball Burners opt to bat,1 wicket,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12558590,Box Cricket,TENNIS,past,2024-09-01T05:03:17.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667754,Ball Tamperers,42/9,4667770,Ball Burners,48/2,Toss: Ball Tamperers opt to bat,6 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12559127,Box Cricket,TENNIS,past,2024-09-01T05:20:57.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667770,Ball Burners,142/4,4667754,Ball Tamperers,50/7,Toss: Ball Tamperers opt to field,92 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12559790,Box Cricket,TENNIS,past,2024-09-01T05:47:07.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667754,Ball Tamperers,110/5,4667770,Ball Burners,114/3,Toss: Ball Tamperers opt to bat,5 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12560361,Box Cricket,TENNIS,past,2024-09-01T06:11:15.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1117104,1 September Sunday Cricket,,2143998,League Matches,4667770,Ball Burners,145/5,4667754,Ball Tamperers,32/9,Toss: Ball Burners opt to bat,113 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12583097,Limited Overs,TENNIS,past,2024-10-19T08:54:00.000Z,4454,Hyderabad (Telangana),238106,Brinda Cricket Ground - 3,1108589,EPAM Premier League Season 6,,2127904,League Matches,7623237,EPAM Super Kings,68/10,7623236,Aces,70/2,Toss: EPAM Super Kings opt to bat,8 wickets,Aces,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12583246,Limited Overs,TENNIS,past,2024-10-05T09:32:13.000Z,4454,Hyderabad (Telangana),526369,Brinda Cricket Ground - 1,1108589,EPAM Premier League Season 6,,2127904,League Matches,7623237,EPAM Super Kings,138/10,7623238,Circuit Avengers,139/1,Toss: EPAM Super Kings opt to bat,9 wickets,Circuit Avengers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12583324,Limited Overs,TENNIS,past,2024-09-28T02:10:00.000Z,4454,Hyderabad (Telangana),79558,Rahul Cricket Ground,1108589,EPAM Premier League Season 6,,2127904,League Matches,7623235,Dominators,79/10,7623237,EPAM Super Kings,80/4,Toss: Dominators opt to bat,6 wickets,EPAM Super Kings,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12583520,Limited Overs,TENNIS,past,2024-09-14T05:47:29.000Z,4454,Hyderabad (Telangana),238106,Brinda Cricket Ground - 3,1108589,EPAM Premier League Season 6,,2127904,League Matches,7623233,Golden Arrows,197/9,7623237,EPAM Super Kings,143/8,Toss: EPAM Super Kings opt to field,54 runs,Golden Arrows,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12583556,Limited Overs,TENNIS,past,2024-09-21T08:34:00.000Z,4454,Hyderabad (Telangana),716011,Msk Prasad International Cricket Grounds,1108589,EPAM Premier League Season 6,,2127904,League Matches,7623237,EPAM Super Kings,108/9,7623230,Elites,110/1,Toss: EPAM Super Kings opt to bat,9 wickets,Elites,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12584580,Limited Overs,TENNIS,past,2024-09-03T15:42:38.000Z,3003,Pune,639627,"MatchDay Arena, Wakad",983089,Night Group By RCC,,1943519,League Matches,7522139,RCC Morning Regulars,70/8,3084764,Royals Regulars,72/9,Toss: Royals Regulars opt to field,2 wickets,Royals Regulars,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12586480,Limited Overs,TENNIS,past,2024-09-03T16:57:28.000Z,3003,Pune,639627,"MatchDay Arena, Wakad",983089,Night Group By RCC,,1943519,League Matches,3084764,Royals Regulars,78/10,7522139,RCC Morning Regulars,83/4,Toss: Royals Regulars opt to bat,6 wickets,RCC Morning Regulars,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12785916,Box Cricket,TENNIS,past,2024-09-22T03:52:46.000Z,3003,Pune,470307,Nutmeg Arena Turf,1133436,SUNDAY CRICKET ,,2175560,League Matches,7771710,Team Sagar,68/2,7771708,Team Pawar,40/4,Toss: Team Sagar opt to bat,28 runs,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12786808,Box Cricket,TENNIS,past,2024-09-22T04:18:23.000Z,3003,Pune,470307,Nutmeg Arena Turf,1133436,SUNDAY CRICKET ,,2175560,League Matches,7771710,Team Sagar,105/4,7771708,Team Pawar,72/4,Toss: Team Sagar opt to bat,33 runs,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12787657,Box Cricket,TENNIS,past,2024-09-22T04:44:41.000Z,3003,Pune,470307,Nutmeg Arena Turf,1133436,SUNDAY CRICKET ,,2175560,League Matches,7771708,Team Pawar,101/3,7771710,Team Sagar,79/3,Toss: Team Pawar opt to bat,22 runs,Team Pawar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12788563,Box Cricket,TENNIS,past,2024-09-22T05:15:10.000Z,3003,Pune,470307,Nutmeg Arena Turf,1133436,SUNDAY CRICKET ,,2175560,League Matches,7771708,Team Pawar,60/8,7771710,Team Sagar,62/4,Toss: Team Pawar opt to bat,2 wickets,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12789431,Box Cricket,TENNIS,past,2024-09-22T05:43:19.000Z,3003,Pune,470307,Nutmeg Arena Turf,1133436,SUNDAY CRICKET ,,2175560,League Matches,7771708,Team Pawar,37/7,7771710,Team Sagar,39/5,Toss: Team Pawar opt to bat,0 wicket,Team Sagar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12789935,Box Cricket,TENNIS,past,2024-09-22T06:00:46.000Z,3003,Pune,470307,Nutmeg Arena Turf,1133436,SUNDAY CRICKET ,,2175560,League Matches,7771710,Team Sagar,60/4,7771708,Team Pawar,61/3,Toss: Team Sagar opt to bat,2 wickets,Team Pawar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
12932643,Limited Overs,LEATHER,past,2024-11-09T01:16:00.000Z,5016,Noida,760604,Super Sixes Cricket Ground By Reejam Sports (Greater Noida),1094998,SUPER SIXES SATURDAY MADNESS Season - 3,,2136011,League Matches,2533647,OLD SCHOOL CLUB,218/5,5203101,CRI Striker-XI,130/6,Toss: OLD SCHOOL CLUB opt to bat,88 runs,OLD SCHOOL CLUB,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13040719,Limited Overs,TENNIS,past,2024-10-12T07:06:08.000Z,3003,Pune,604973,Achievers Cricket Academy Ravet,,,,,,7883862,Bargshakha bagwati XI,70/8,7884108,Royal marathas XI,71/5,Toss: Bargshakha bagwati XI opt to bat,5 wickets,Royal marathas XI,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13056641,Box Cricket,TENNIS,past,2024-10-13T02:48:51.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1152325,Sunday Cricket 13th October,,2213094,League Matches,4667754,Ball Tamperers,57/5,4667770,Ball Burners,33/5,Toss: Ball Tamperers opt to bat,24 runs,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13057390,Box Cricket,TENNIS,past,2024-10-13T03:13:05.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1152325,Sunday Cricket 13th October,,2213094,League Matches,4667770,Ball Burners,76/8,4667754,Ball Tamperers,54/5,Toss: Ball Burners opt to bat,22 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13058519,Box Cricket,TENNIS,past,2024-10-13T03:48:11.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1152325,Sunday Cricket 13th October,,2213094,League Matches,4667770,Ball Burners,127/4,4667754,Ball Tamperers,128/4,Toss: Ball Burners opt to bat,4 wickets,Ball Tamperers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13059506,Box Cricket,TENNIS,past,2024-10-13T04:20:08.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1152325,Sunday Cricket 13th October,,2213094,League Matches,4667754,Ball Tamperers,99/7,4667770,Ball Burners,102/5,Toss: Ball Tamperers opt to bat,3 wickets,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13060704,Box Cricket,TENNIS,past,2024-10-13T05:00:11.000Z,3003,Pune,678493,Powered Athletes High Performance Centre,1152325,Sunday Cricket 13th October,,2213094,League Matches,4667770,Ball Burners,78/8,4667754,Ball Tamperers,52/9,Toss: Ball Burners opt to bat,26 runs,Ball Burners,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13142006,Box Cricket,TENNIS,past,2024-10-20T02:24:07.000Z,3003,Pune,543598,SK Sports Club,1158936,Sunday Cricket ,,2225404,League Matches,7929688,Team Adi,68/3,7929702,Team Tejas,69/1,Toss: Team Adi opt to bat,5 wickets,Team Tejas,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13143100,Box Cricket,TENNIS,past,2024-10-20T02:46:00.000Z,3003,Pune,543598,SK Sports Club,1158936,Sunday Cricket ,,2225404,League Matches,7929702,Team Tejas,100/3,7929688,Team Adi,78/6,Toss: Team Tejas opt to bat,22 runs,Team Tejas,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13144212,Box Cricket,TENNIS,past,2024-10-20T03:12:10.000Z,3003,Pune,543598,SK Sports Club,1158936,Sunday Cricket ,,2225404,League Matches,7929702,Team Tejas,90/4,7929688,Team Adi,88/5,Toss: Team Tejas opt to bat,2 runs,Team Tejas,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13145287,Box Cricket,TENNIS,past,2024-10-20T03:40:43.000Z,3003,Pune,543598,SK Sports Club,1158936,Sunday Cricket ,,2225404,League Matches,7929702,Team Tejas,46/5,7929688,Team Adi,50/5,Toss: Team Tejas opt to bat,3 wickets,Team Adi,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13146167,Box Cricket,TENNIS,past,2024-10-20T04:06:09.000Z,3003,Pune,543598,SK Sports Club,1158936,Sunday Cricket ,,2225404,League Matches,7929688,Team Adi,111/4,7929702,Team Tejas,46/7,Toss: Team Adi opt to bat,65 runs,Team Adi,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13234217,Box Cricket,TENNIS,past,2024-10-27T02:11:31.000Z,3003,Pune,585463,Highland Multisport Turf,1166022,Sunday SK Cricket ,,2238896,League Matches,7974668,Team Shashi,52/5,7974671,Team Ajinkya,53/1,Toss: Team Shashi opt to bat,5 wickets,Team Ajinkya,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13235258,Box Cricket,TENNIS,past,2024-10-27T02:32:12.000Z,3003,Pune,585463,Highland Multisport Turf,1166022,Sunday SK Cricket ,,2238896,League Matches,7974671,Team Ajinkya,110/1,7974668,Team Shashi,71/7,Toss: Team Ajinkya opt to bat,39 runs,Team Ajinkya,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13236281,Box Cricket,TENNIS,past,2024-10-27T02:54:18.000Z,3003,Pune,585463,Highland Multisport Turf,1166022,Sunday SK Cricket ,,2238896,League Matches,7974671,Team Ajinkya,71/1,7974668,Team Shashi,69/6,Toss: Team Ajinkya opt to bat,2 runs,Team Ajinkya,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13237031,Limited Overs,LEATHER,past,2024-10-27T03:11:37.000Z,2811,Dombivli,776842,inampuri,,,,,,3856375,RCA palava,152/10,7975195,RIL,153/5,Toss: RCA palava opt to bat,3 wickets,RIL,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13237341,Box Cricket,TENNIS,past,2024-10-27T03:19:28.000Z,3003,Pune,585463,Highland Multisport Turf,1166022,Sunday SK Cricket ,,2238896,League Matches,7974671,Team Ajinkya,88/3,7974668,Team Shashi,71/5,Toss: Team Ajinkya opt to bat,17 runs,Team Ajinkya,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13238427,Box Cricket,TENNIS,past,2024-10-27T03:45:03.000Z,3003,Pune,585463,Highland Multisport Turf,1166022,Sunday SK Cricket ,,2238896,League Matches,7974671,Team Ajinkya,93/5,7974668,Team Shashi,99/2,Toss: Team Ajinkya opt to bat,4 wickets,Team Shashi,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13239373,Box Cricket,TENNIS,past,2024-10-27T04:08:50.000Z,3003,Pune,585463,Highland Multisport Turf,1166022,Sunday SK Cricket ,,2238896,League Matches,7974668,Team Shashi,136/2,7974671,Team Ajinkya,75/5,Toss: Team Shashi opt to bat,61 runs,Team Shashi,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13528009,Limited Overs,TENNIS,past,2024-11-16T06:46:38.000Z,3003,Pune,19790,DNC,1152117,CORPORATE PREMIER LEAGUE 2024-2026,,2214824,League Matches,7894702,ACA Smashers,103/9,7893939,The Alpha XI,104/4,Toss: The Alpha XI opt to field,6 wickets,The Alpha XI,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13528021,Limited Overs,TENNIS,past,2024-11-16T10:11:00.000Z,3003,Pune,19790,DNC,1152117,CORPORATE PREMIER LEAGUE 2024-2026,,2214824,League Matches,5172094,ACC,123/9,7894702,ACA Smashers,43/10,Toss: ACC opt to bat,80 runs,ACC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13546350,Box Cricket,TENNIS,past,2024-11-16T16:01:17.000Z,3003,Pune,96606,Pushpa Sports Arena,1186516,SPARSH PREMIER LEAGUE SEASON 1- MALE,,2282554,League Matches,8109779,GK ENERGIZER,44/7,8109938,Arihaan Royals,45/2,Toss: GK ENERGIZER opt to bat,5 wickets,Arihaan Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13547845,Box Cricket,TENNIS,past,2024-11-16T17:44:26.000Z,3003,Pune,96606,Pushpa Sports Arena,1186516,SPARSH PREMIER LEAGUE SEASON 1- MALE,,2282554,League Matches,8109925,Meet maestros,79/4,8109779,GK ENERGIZER,30/8,Toss: Meet maestros opt to bat,49 runs,Meet maestros,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13558543,Box Cricket,TENNIS,past,2024-11-17T04:56:24.000Z,3003,Pune,96606,Pushpa Sports Arena,1186516,SPARSH PREMIER LEAGUE SEASON 1- MALE,,2282554,League Matches,8109779,GK ENERGIZER,71/3,8109860,NU SMART STRIKERS,29/6,Toss: GK ENERGIZER opt to bat,1 wicket,NU SMART STRIKERS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13561295,Box Cricket,TENNIS,past,2024-11-17T06:07:38.000Z,3003,Pune,96606,Pushpa Sports Arena,1186516,SPARSH PREMIER LEAGUE SEASON 1- MALE,,2282554,League Matches,8109779,GK ENERGIZER,71/3,8109860,NU SMART STRIKERS,29/8,Toss: GK ENERGIZER opt to bat,42 runs,GK ENERGIZER,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
13563614,Box Cricket,TENNIS,past,2024-11-17T07:27:20.000Z,3003,Pune,96606,Pushpa Sports Arena,1186516,SPARSH PREMIER LEAGUE SEASON 1- MALE,,2282554,League Matches,8109779,GK ENERGIZER,60/4,8110033,Flamingo Flyers Male,63/6,Toss: GK ENERGIZER opt to bat,1 wicket,Flamingo Flyers Male,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
